date,ticker,action,price,quantity,entry_price,exit_price,signal,profit,stop_loss,take_profit
2025-05-12,XLV,SELL,135.3140411376953,1142,133.502685546875,135.3140411376953,SELL,2068.568084716797,126.82755126953124,140.17781982421874
2025-05-13,XLV,BUY,131.2434539794922,1178,131.2434539794922,,BUY,,124.68128128051757,137.8056266784668
2025-05-15,XLV,SELL,129.84017944335938,1178,131.2434539794922,129.84017944335938,SELL,-1653.0574035644531,124.68128128051757,137.8056266784668
2025-05-21,XLV,BUY,130.95484924316406,1168,130.95484924316406,,BUY,,124.40710678100585,137.50259170532226
2025-05-22,XLV,SELL,129.92974853515625,1168,130.95484924316406,129.92974853515625,SELL,-1197.317626953125,124.40710678100585,137.50259170532226
2025-05-28,XLV,BUY,130.85531616210938,1159,130.85531616210938,,BUY,,124.3125503540039,137.39808197021486
2025-05-29,XLV,SELL,131.73114013671875,1159,130.85531616210938,131.73114013671875,SELL,1015.0799865722656,124.3125503540039,137.39808197021486
2025-06-04,XLV,BUY,132.65670776367188,1151,132.65670776367188,,BUY,,126.02387237548828,139.28954315185547
2025-06-05,XLV,SELL,132.47756958007812,1151,132.65670776367188,132.47756958007812,SELL,-206.18804931640625,126.02387237548828,139.28954315185547
2025-06-13,XLV,BUY,135.4832305908203,1126,135.4832305908203,,BUY,,128.70906906127928,142.25739212036135
2025-06-16,XLV,SELL,135.0652313232422,1126,135.4832305908203,135.0652313232422,SELL,-470.66717529296875,128.70906906127928,142.25739212036135
2025-06-17,XLV,BUY,132.8358612060547,1145,132.8358612060547,,BUY,,126.19406814575194,139.47765426635743
2025-06-18,XLV,SELL,132.60696411132812,1145,132.8358612060547,132.60696411132812,SELL,-262.08717346191406,126.19406814575194,139.47765426635743
2025-06-20,XLV,BUY,131.97000122070312,1150,131.97000122070312,,BUY,,125.37150115966796,138.5685012817383
2025-06-23,XLV,SELL,132.16000366210938,1150,131.97000122070312,132.16000366210938,SELL,218.5028076171875,125.37150115966796,138.5685012817383
2025-06-26,XLV,BUY,134.22000122070312,1133,134.22000122070312,,BUY,,127.50900115966796,140.93100128173828
2025-06-30,XLV,SELL,134.7899932861328,1133,134.22000122070312,134.7899932861328,SELL,645.8010101318359,127.50900115966796,140.93100128173828
2025-07-02,XLV,BUY,135.36000061035156,1128,135.36000061035156,,BUY,,128.59200057983398,142.12800064086915
2020-08-05,XLY,BUY,133.9551544189453,746,133.9551544189453,,BUY,,127.25739669799805,140.65291213989258
2020-09-04,XLY,SELL,141.3208465576172,746,133.9551544189453,141.3208465576172,SELL,5494.806335449219,127.25739669799805,140.65291213989258
2020-09-08,XLY,BUY,139.46739196777344,756,139.46739196777344,,BUY,,132.49402236938477,146.4407615661621
2020-09-21,XLY,SELL,136.18460083007812,756,139.46739196777344,136.18460083007812,SELL,-2481.7901000976562,132.49402236938477,146.4407615661621
2020-09-22,XLY,BUY,139.06210327148438,740,139.06210327148438,,BUY,,132.10899810791014,146.0152084350586
2020-11-30,XLY,SELL,151.34193420410156,740,139.06210327148438,151.34193420410156,SELL,9087.074890136719,132.10899810791014,146.0152084350586
2020-12-01,XLY,BUY,152.46788024902344,735,152.46788024902344,,BUY,,144.84448623657227,160.0912742614746
2021-01-04,XLY,SELL,153.7050018310547,735,152.46788024902344,153.7050018310547,SELL,909.2843627929688,144.84448623657227,160.0912742614746
2021-01-05,XLY,BUY,154.8523406982422,729,154.8523406982422,,BUY,,147.10972366333007,162.5949577331543
2021-01-08,XLY,SELL,162.73912048339844,729,154.8523406982422,162.73912048339844,SELL,5749.462463378906,147.10972366333007,162.5949577331543
2021-01-11,XLY,BUY,159.70199584960938,743,159.70199584960938,,BUY,,151.7168960571289,167.68709564208984
2021-01-25,XLY,SELL,164.60952758789062,743,159.70199584960938,164.60952758789062,SELL,3646.2960815429688,151.7168960571289,167.68709564208984
2021-01-26,XLY,BUY,164.50352478027344,744,164.50352478027344,,BUY,,156.27834854125976,172.72870101928712
2021-02-01,XLY,SELL,160.26126098632812,744,164.50352478027344,160.26126098632812,SELL,-3156.2442626953125,156.27834854125976,172.72870101928712
2021-02-02,XLY,BUY,163.66468811035156,728,163.66468811035156,,BUY,,155.48145370483397,171.84792251586916
2021-02-17,XLY,SELL,164.44566345214844,728,163.66468811035156,164.44566345214844,SELL,568.550048828125,155.48145370483397,171.84792251586916
2021-02-18,XLY,BUY,164.49388122558594,728,164.49388122558594,,BUY,,156.26918716430663,172.71857528686525
2021-02-23,XLY,SELL,159.03677368164062,728,164.49388122558594,159.03677368164062,SELL,-3972.7742919921875,156.26918716430663,172.71857528686525
2021-02-25,XLY,BUY,154.72698974609375,748,154.72698974609375,,BUY,,146.99064025878906,162.46333923339844
2021-02-26,XLY,SELL,155.37295532226562,748,154.72698974609375,155.37295532226562,SELL,483.1822509765625,146.99064025878906,162.46333923339844
2021-03-01,XLY,BUY,159.01747131347656,731,159.01747131347656,,BUY,,151.06659774780272,166.9683448791504
2021-03-04,XLY,SELL,150.2436981201172,731,159.01747131347656,150.2436981201172,SELL,-6413.628204345703,151.06659774780272,166.9683448791504
2021-03-08,XLY,BUY,151.38140869140625,726,151.38140869140625,,BUY,,143.81233825683594,158.95047912597656
2021-03-09,XLY,SELL,157.0988006591797,726,151.38140869140625,157.0988006591797,SELL,4150.826568603516,143.81233825683594,158.95047912597656
2021-03-10,XLY,BUY,157.89906311035156,722,157.89906311035156,,BUY,,150.00410995483398,165.79401626586915
2021-03-12,XLY,SELL,160.79153442382812,722,157.89906311035156,160.79153442382812,SELL,2088.364288330078,150.00410995483398,165.79401626586915
2021-03-16,XLY,BUY,161.26393127441406,720,161.26393127441406,,BUY,,153.20073471069335,169.32712783813477
2021-03-17,XLY,SELL,163.5297088623047,720,161.26393127441406,163.5297088623047,SELL,1631.35986328125,153.20073471069335,169.32712783813477
2021-03-18,XLY,BUY,159.52850341796875,738,159.52850341796875,,BUY,,151.5520782470703,167.5049285888672
2021-03-19,XLY,SELL,160.48297119140625,738,159.52850341796875,160.48297119140625,SELL,704.397216796875,151.5520782470703,167.5049285888672
2021-03-22,XLY,BUY,161.53944396972656,733,161.53944396972656,,BUY,,153.46247177124022,169.6164161682129
2021-03-25,XLY,SELL,159.03836059570312,733,161.53944396972656,159.03836059570312,SELL,-1833.2941131591797,153.46247177124022,169.6164161682129
2021-03-29,XLY,BUY,159.4825439453125,731,159.4825439453125,,BUY,,151.50841674804687,167.45667114257813
2021-03-30,XLY,SELL,161.04696655273438,731,159.4825439453125,161.04696655273438,SELL,1143.5929260253906,151.50841674804687,167.45667114257813
2021-03-31,XLY,BUY,162.30233764648438,725,162.30233764648438,,BUY,,154.18722076416014,170.4174545288086
2021-04-21,XLY,SELL,171.84329223632812,725,162.30233764648438,171.84329223632812,SELL,6917.192077636719,154.18722076416014,170.4174545288086
2021-04-22,XLY,BUY,169.94091796875,733,169.94091796875,,BUY,,161.4438720703125,178.4379638671875
2021-04-29,XLY,SELL,172.11367797851562,733,169.94091796875,172.11367797851562,SELL,1592.6330871582031,161.4438720703125,178.4379638671875
2021-04-30,XLY,BUY,172.78001403808594,731,172.78001403808594,,BUY,,164.14101333618163,181.41901473999025
2021-05-04,XLY,SELL,170.16299438476562,731,172.78001403808594,170.16299438476562,SELL,-1913.0413665771484,164.14101333618163,181.41901473999025
2021-05-05,XLY,BUY,169.63189697265625,733,169.63189697265625,,BUY,,161.15030212402343,178.11349182128907
2021-05-06,XLY,SELL,169.9988555908203,733,169.63189697265625,169.9988555908203,SELL,268.9806671142578,161.15030212402343,178.11349182128907
2021-05-07,XLY,BUY,171.5246124267578,726,171.5246124267578,,BUY,,162.94838180541993,180.1008430480957
2021-05-11,XLY,SELL,166.57069396972656,726,171.5246124267578,166.57069396972656,SELL,-3596.5447998046875,162.94838180541993,180.1008430480957
2021-05-12,XLY,BUY,160.9310760498047,752,160.9310760498047,,BUY,,152.88452224731444,168.97762985229494
2021-05-19,XLY,SELL,161.92575073242188,752,160.9310760498047,161.92575073242188,SELL,747.995361328125,152.88452224731444,168.97762985229494
2021-05-20,XLY,BUY,163.58670043945312,744,163.58670043945312,,BUY,,155.40736541748046,171.7660354614258
2021-06-16,XLY,SELL,166.50308227539062,744,163.58670043945312,166.50308227539062,SELL,2169.7880859375,155.40736541748046,171.7660354614258
2021-06-17,XLY,BUY,167.13076782226562,741,167.13076782226562,,BUY,,158.77422943115235,175.4873062133789
2021-07-06,XLY,SELL,175.3863983154297,741,167.13076782226562,175.3863983154297,SELL,6117.42219543457,158.77422943115235,175.4873062133789
2021-07-07,XLY,BUY,175.28968811035156,742,175.28968811035156,,BUY,,166.52520370483398,184.05417251586914
2021-07-08,XLY,SELL,174.85450744628906,742,175.28968811035156,174.85450744628906,SELL,-322.904052734375,166.52520370483398,184.05417251586914
2021-07-09,XLY,BUY,176.4888916015625,735,176.4888916015625,,BUY,,167.66444702148436,185.31333618164064
2021-07-19,XLY,SELL,170.18328857421875,735,176.4888916015625,170.18328857421875,SELL,-4634.618225097656,167.66444702148436,185.31333618164064
2021-07-21,XLY,BUY,174.9221954345703,715,174.9221954345703,,BUY,,166.17608566284179,183.66830520629884
2021-07-22,XLY,SELL,175.67652893066406,715,174.9221954345703,175.67652893066406,SELL,539.3484497070312,166.17608566284179,183.66830520629884
2021-07-23,XLY,BUY,177.24325561523438,709,177.24325561523438,,BUY,,168.38109283447264,186.1054183959961
2021-07-26,XLY,SELL,178.55856323242188,709,177.24325561523438,178.55856323242188,SELL,932.5531005859375,168.38109283447264,186.1054183959961
2021-07-28,XLY,BUY,176.17941284179688,718,176.17941284179688,,BUY,,167.370442199707,184.98838348388674
2021-08-03,XLY,SELL,176.2954864501953,718,176.17941284179688,176.2954864501953,SELL,83.34085083007812,167.370442199707,184.98838348388674
2021-08-04,XLY,BUY,174.5836944580078,725,174.5836944580078,,BUY,,165.85450973510743,183.3128791809082
2021-08-12,XLY,SELL,176.09239196777344,725,174.5836944580078,176.09239196777344,SELL,1093.8056945800781,165.85450973510743,183.3128791809082
2021-08-13,XLY,BUY,175.58946228027344,727,175.58946228027344,,BUY,,166.80998916625975,184.36893539428712
2021-08-16,XLY,SELL,174.77713012695312,727,175.58946228027344,174.77713012695312,SELL,-590.5654754638672,166.80998916625975,184.36893539428712
2021-08-18,XLY,BUY,171.2374725341797,742,171.2374725341797,,BUY,,162.6755989074707,179.7993461608887
2021-09-03,XLY,SELL,177.48504638671875,742,171.2374725341797,177.48504638671875,SELL,4635.699798583984,162.6755989074707,179.7993461608887
2021-09-07,XLY,BUY,178.00729370117188,740,178.00729370117188,,BUY,,169.10692901611327,186.90765838623048
2021-09-08,XLY,SELL,178.21034240722656,740,178.00729370117188,178.21034240722656,SELL,150.25604248046875,169.10692901611327,186.90765838623048
2021-09-09,XLY,BUY,177.97828674316406,741,177.97828674316406,,BUY,,169.07937240600586,186.87720108032227
2021-09-13,XLY,SELL,177.3206329345703,741,177.97828674316406,177.3206329345703,SELL,-487.32147216796875,169.07937240600586,186.87720108032227
2021-09-14,XLY,BUY,176.73068237304688,744,176.73068237304688,,BUY,,167.89414825439454,185.5672164916992
2021-09-15,XLY,SELL,177.87188720703125,744,176.73068237304688,177.87188720703125,SELL,849.056396484375,167.89414825439454,185.5672164916992
2021-09-16,XLY,BUY,178.68426513671875,740,178.68426513671875,,BUY,,169.75005187988282,187.61847839355468
2021-09-20,XLY,SELL,173.9925079345703,740,178.68426513671875,173.9925079345703,SELL,-3471.9003295898438,169.75005187988282,187.61847839355468
2021-09-21,XLY,BUY,174.25404357910156,739,174.25404357910156,,BUY,,165.54134140014648,182.96674575805665
2021-09-24,XLY,SELL,179.087158203125,739,174.25404357910156,179.087158203125,SELL,3571.6717071533203,165.54134140014648,182.96674575805665
2021-09-27,XLY,BUY,180.0460205078125,735,180.0460205078125,,BUY,,171.04371948242186,189.04832153320314
2021-10-01,XLY,SELL,175.11605834960938,735,180.0460205078125,175.11605834960938,SELL,-3623.522186279297,171.04371948242186,189.04832153320314
2021-10-04,XLY,BUY,173.7310028076172,741,173.7310028076172,,BUY,,165.04445266723633,182.41755294799805
2021-10-06,XLY,SELL,174.98045349121094,741,173.7310028076172,174.98045349121094,SELL,925.8429565429688,165.04445266723633,182.41755294799805
2021-10-07,XLY,BUY,177.7020721435547,730,177.7020721435547,,BUY,,168.81696853637695,186.58717575073243
2021-10-13,XLY,SELL,178.43821716308594,730,177.7020721435547,178.43821716308594,SELL,537.3858642578125,168.81696853637695,186.58717575073243
2021-10-14,XLY,BUY,180.3075561523437,722,180.3075561523437,,BUY,,171.2921783447265,189.3229339599609
2021-10-15,XLY,SELL,183.06793212890625,722,180.3075561523437,183.06793212890625,SELL,1992.991455078166,171.2921783447265,189.3229339599609
2021-10-19,XLY,BUY,184.78228759765625,715,184.78228759765625,,BUY,,175.54317321777344,194.02140197753906
2021-10-21,XLY,SELL,187.3586883544922,715,184.78228759765625,187.3586883544922,SELL,1842.1265411376953,175.54317321777344,194.02140197753906
2021-10-22,XLY,BUY,186.6903686523437,718,186.6903686523437,,BUY,,177.3558502197265,196.02488708496088
2021-10-25,XLY,SELL,191.3200836181641,718,186.6903686523437,191.3200836181641,SELL,3324.1353454590458,177.3558502197265,196.02488708496088
2021-10-26,XLY,BUY,191.34915161132807,718,191.34915161132807,,BUY,,181.78169403076166,200.91660919189448
2021-10-28,XLY,SELL,194.3226776123047,718,191.34915161132807,194.3226776123047,SELL,2134.991668701213,181.78169403076166,200.91660919189448
2021-11-02,XLY,BUY,197.0636749267578,708,197.0636749267578,,BUY,,187.21049118041992,206.9168586730957
2021-11-03,XLY,SELL,200.60861206054688,708,197.0636749267578,200.60861206054688,SELL,2509.8154907226562,187.21049118041992,206.9168586730957
2021-11-05,XLY,BUY,204.6184539794922,694,204.6184539794922,,BUY,,194.38753128051758,214.8493766784668
2021-11-10,XLY,SELL,197.2574005126953,694,204.6184539794922,197.2574005126953,SELL,-5108.571105957031,194.38753128051758,214.8493766784668
2021-11-11,XLY,BUY,196.72467041015625,696,196.72467041015625,,BUY,,186.88843688964843,206.56090393066407
2021-11-12,XLY,SELL,197.38330078125,696,196.72467041015625,197.38330078125,SELL,458.40673828125,186.88843688964843,206.56090393066407
2021-11-17,XLY,BUY,201.6062164306641,681,201.6062164306641,,BUY,,191.5259056091309,211.6865272521973
2021-11-18,XLY,SELL,203.8920288085937,681,201.6062164306641,203.8920288085937,SELL,1556.6382293700592,191.5259056091309,211.6865272521973
2021-11-22,XLY,BUY,204.2600860595703,680,204.2600860595703,,BUY,,194.04708175659178,214.47309036254885
2021-11-23,XLY,SELL,202.77818298339844,680,204.2600860595703,202.77818298339844,SELL,-1007.694091796875,194.04708175659178,214.47309036254885
2021-11-26,XLY,BUY,197.6544952392578,698,197.6544952392578,,BUY,,187.77177047729492,207.5372200012207
2021-12-02,XLY,SELL,197.2089691162109,698,197.6544952392578,197.2089691162109,SELL,-310.9772338867386,187.77177047729492,207.5372200012207
2021-12-09,XLY,BUY,197.17022705078125,698,197.17022705078125,,BUY,,187.31171569824218,207.02873840332032
2021-12-10,XLY,SELL,198.54559326171875,698,197.17022705078125,198.54559326171875,SELL,960.005615234375,187.31171569824218,207.02873840332032
2021-12-13,XLY,BUY,193.4315795898437,716,193.4315795898437,,BUY,,183.7600006103515,203.10315856933587
2021-12-14,XLY,SELL,192.3080444335937,716,193.4315795898437,192.3080444335937,SELL,-804.451171875,183.7600006103515,203.10315856933587
2021-12-16,XLY,BUY,190.4484100341797,723,190.4484100341797,,BUY,,180.9259895324707,199.97083053588867
2021-12-20,XLY,SELL,186.09695434570312,723,190.4484100341797,186.09695434570312,SELL,-3146.1024627685547,180.9259895324707,199.97083053588867
2021-12-28,XLY,BUY,199.1047821044922,676,199.1047821044922,,BUY,,189.14954299926757,209.0600212097168
2021-12-29,XLY,SELL,199.50250244140625,676,199.1047821044922,199.50250244140625,SELL,268.85894775390625,189.14954299926757,209.0600212097168
2021-12-30,XLY,BUY,198.78469848632807,678,198.78469848632807,,BUY,,188.84546356201164,208.7239334106445
2022-01-03,XLY,SELL,204.0033721923828,678,198.78469848632807,204.0033721923828,SELL,3538.260772705117,188.84546356201164,208.7239334106445
2022-01-04,XLY,BUY,202.7617645263672,683,202.7617645263672,,BUY,,192.62367630004883,212.89985275268555
2022-01-06,XLY,SELL,196.77674865722656,683,202.7617645263672,196.77674865722656,SELL,-4087.765838623047,192.62367630004883,212.89985275268555
2022-01-07,XLY,BUY,193.49810791015625,694,193.49810791015625,,BUY,,183.82320251464841,203.17301330566409
2022-01-10,XLY,SELL,192.31472778320312,694,193.49810791015625,192.31472778320312,SELL,-821.2658081054688,183.82320251464841,203.17301330566409
2022-01-13,XLY,BUY,191.519287109375,697,191.519287109375,,BUY,,181.94332275390624,201.09525146484376
2022-01-14,XLY,SELL,190.6268920898437,697,191.519287109375,190.6268920898437,SELL,-621.9993286133208,181.94332275390624,201.09525146484376
2022-01-18,XLY,BUY,187.01844787597656,710,187.01844787597656,,BUY,,177.66752548217772,196.3693702697754
2022-01-24,XLY,SELL,177.11460876464844,710,187.01844787597656,177.11460876464844,SELL,-7031.725769042969,177.66752548217772,196.3693702697754
2022-01-27,XLY,BUY,169.0731964111328,744,169.0731964111328,,BUY,,160.61953659057616,177.52685623168946
2022-01-28,XLY,SELL,172.75926208496094,744,169.0731964111328,172.75926208496094,SELL,2742.432861328125,160.61953659057616,177.52685623168946
2022-02-03,XLY,BUY,173.9232635498047,739,173.9232635498047,,BUY,,165.22710037231445,182.61942672729492
2022-02-04,XLY,SELL,178.87030029296875,739,173.9232635498047,178.87030029296875,SELL,3655.860153198242,165.22710037231445,182.61942672729492
2022-02-07,XLY,BUY,178.50172424316406,741,178.50172424316406,,BUY,,169.57663803100584,187.42681045532228
2022-02-08,XLY,SELL,181.0140686035156,741,178.50172424316406,181.0140686035156,SELL,1861.6471710204867,169.57663803100584,187.42681045532228
2022-02-09,XLY,BUY,183.4100036621093,731,183.4100036621093,,BUY,,174.23950347900382,192.58050384521476
2022-02-15,XLY,SELL,180.00526428222656,731,183.4100036621093,180.00526428222656,SELL,-2488.8644866942736,174.23950347900382,192.58050384521476
2022-02-17,XLY,BUY,175.68870544433594,749,175.68870544433594,,BUY,,166.90427017211914,184.47314071655273
2022-02-18,XLY,SELL,174.60227966308594,749,175.68870544433594,174.60227966308594,SELL,-813.73291015625,166.90427017211914,184.47314071655273
2022-02-22,XLY,BUY,169.50973510742188,772,169.50973510742188,,BUY,,161.03424835205078,177.98522186279297
2022-02-24,XLY,SELL,167.5890655517578,772,169.50973510742188,167.5890655517578,SELL,-1482.7568969726562,161.03424835205078,177.98522186279297
2022-03-01,XLY,BUY,169.49998474121094,763,169.49998474121094,,BUY,,161.02498550415038,177.9749839782715
2022-03-02,XLY,SELL,173.0599822998047,763,169.49998474121094,173.0599822998047,SELL,2716.2781372070312,161.02498550415038,177.9749839782715
2022-03-03,XLY,BUY,169.14109802246094,781,169.14109802246094,,BUY,,160.68404312133788,177.598152923584
2022-03-04,XLY,SELL,166.45416259765625,781,169.14109802246094,166.45416259765625,SELL,-2098.496566772461,160.68404312133788,177.598152923584
2022-03-07,XLY,BUY,158.29635620117188,821,158.29635620117188,,BUY,,150.38153839111328,166.21117401123047
2022-03-10,XLY,SELL,164.8924560546875,821,158.29635620117188,164.8924560546875,SELL,5415.397979736328,150.38153839111328,166.21117401123047
2022-03-11,XLY,BUY,161.72048950195312,837,161.72048950195312,,BUY,,153.63446502685545,169.8065139770508
2022-03-15,XLY,SELL,164.3492431640625,837,161.72048950195312,164.3492431640625,SELL,2200.266815185547,153.63446502685545,169.8065139770508
2022-03-23,XLY,BUY,177.06613159179688,777,177.06613159179688,,BUY,,168.21282501220702,185.91943817138673
2022-03-24,XLY,SELL,178.44564819335938,777,177.06613159179688,178.44564819335938,SELL,1071.8843994140625,168.21282501220702,185.91943817138673
2022-03-30,XLY,BUY,183.244873046875,757,183.244873046875,,BUY,,174.08262939453124,192.40711669921876
2022-04-04,XLY,SELL,183.99295043945312,757,183.244873046875,183.99295043945312,SELL,566.2945861816406,174.08262939453124,192.40711669921876
2022-04-05,XLY,BUY,179.67947387695312,775,179.67947387695312,,BUY,,170.69550018310545,188.6634475708008
2022-04-06,XLY,SELL,175.09396362304688,775,179.67947387695312,175.09396362304688,SELL,-3553.7704467773438,170.69550018310545,188.6634475708008
2022-04-08,XLY,BUY,174.36534118652344,778,174.36534118652344,,BUY,,165.64707412719727,183.0836082458496
2022-04-13,XLY,SELL,175.77403259277344,778,174.36534118652344,175.77403259277344,SELL,1095.9619140625,165.64707412719727,183.0836082458496
2022-04-14,XLY,BUY,173.31610107421875,789,173.31610107421875,,BUY,,164.6502960205078,181.9819061279297
2022-04-19,XLY,SELL,178.8828582763672,789,173.31610107421875,178.8828582763672,SELL,4392.171432495117,164.6502960205078,181.9819061279297
2022-04-20,XLY,BUY,176.58038330078125,799,176.58038330078125,,BUY,,167.7513641357422,185.4094024658203
2022-04-25,XLY,SELL,172.04344177246094,799,176.58038330078125,172.04344177246094,SELL,-3625.0162811279297,167.7513641357422,185.4094024658203
2022-04-26,XLY,BUY,163.33880615234375,842,163.33880615234375,,BUY,,155.17186584472657,171.50574645996093
2022-04-28,XLY,SELL,166.7098846435547,842,163.33880615234375,166.7098846435547,SELL,2838.4480895996094,155.17186584472657,171.50574645996093
2022-04-29,XLY,BUY,158.23838806152344,887,158.23838806152344,,BUY,,150.32646865844725,166.15030746459962
2022-05-02,XLY,SELL,160.5505828857422,887,158.23838806152344,160.5505828857422,SELL,2050.9168090820312,150.32646865844725,166.15030746459962
2022-05-03,XLY,BUY,160.15223693847656,889,160.15223693847656,,BUY,,152.14462509155274,168.15984878540038
2022-05-04,XLY,SELL,164.8543243408203,889,160.15223693847656,164.8543243408203,SELL,4180.155700683594,152.14462509155274,168.15984878540038
2022-05-05,XLY,BUY,155.61532592773438,942,155.61532592773438,,BUY,,147.83455963134764,163.3960922241211
2022-05-06,XLY,SELL,153.6431884765625,942,155.61532592773438,153.6431884765625,SELL,-1857.7534790039062,147.83455963134764,163.3960922241211
2022-05-09,XLY,BUY,147.09527587890625,984,147.09527587890625,,BUY,,139.74051208496093,154.45003967285157
2022-05-13,XLY,SELL,147.97933959960938,984,147.09527587890625,147.97933959960938,SELL,869.918701171875,139.74051208496093,154.45003967285157
2022-05-16,XLY,BUY,144.78305053710938,1006,144.78305053710938,,BUY,,137.5438980102539,152.02220306396484
2022-05-17,XLY,SELL,148.4359130859375,1006,144.78305053710938,148.4359130859375,SELL,3674.7797241210938,137.5438980102539,152.02220306396484
2022-05-18,XLY,BUY,138.73065185546875,1076,138.73065185546875,,BUY,,131.79411926269532,145.66718444824218
2022-05-20,XLY,SELL,136.40872192382812,1076,138.73065185546875,136.40872192382812,SELL,-2498.3966064453125,131.79411926269532,145.66718444824218
2022-05-24,XLY,BUY,133.89254760742188,1096,133.89254760742188,,BUY,,127.19792022705077,140.58717498779296
2022-05-26,XLY,SELL,144.4236297607422,1096,133.89254760742188,144.4236297607422,SELL,11542.066040039062,127.19792022705077,140.58717498779296
2022-06-01,XLY,BUY,148.57192993164062,1066,148.57192993164062,,BUY,,141.1433334350586,156.00052642822266
2022-06-02,XLY,SELL,153.1185760498047,1066,148.57192993164062,153.1185760498047,SELL,4846.724761962891,141.1433334350586,156.00052642822266
2022-06-03,XLY,BUY,148.6399383544922,1098,148.6399383544922,,BUY,,141.20794143676758,156.0719352722168
2022-06-07,XLY,SELL,149.75718688964844,1098,148.6399383544922,149.75718688964844,SELL,1226.7388916015625,141.20794143676758,156.0719352722168
2022-06-08,XLY,BUY,148.8731231689453,1104,148.8731231689453,,BUY,,141.42946701049803,156.3167793273926
2022-06-23,XLY,SELL,137.87319946289062,1104,148.8731231689453,137.87319946289062,SELL,-12143.915771484375,141.42946701049803,156.3167793273926
2022-06-27,XLY,BUY,141.6318817138672,1075,141.6318817138672,,BUY,,134.55028762817383,148.71347579956054
2022-07-05,XLY,SELL,139.38247680664062,1075,141.6318817138672,139.38247680664062,SELL,-2418.1102752685547,134.55028762817383,148.71347579956054
2022-07-06,XLY,BUY,138.92481994628906,1079,138.92481994628906,,BUY,,131.97857894897462,145.8710609436035
2022-07-13,XLY,SELL,138.91513061523438,1079,138.92481994628906,138.91513061523438,SELL,-10.454788208007812,131.97857894897462,145.8710609436035
2022-07-15,XLY,BUY,141.03785705566406,1062,141.03785705566406,,BUY,,133.98596420288087,148.08974990844726
2022-07-19,XLY,SELL,145.780029296875,1062,141.03785705566406,145.780029296875,SELL,5036.186920166016,133.98596420288087,148.08974990844726
2022-07-20,XLY,BUY,148.17544555664062,1045,148.17544555664062,,BUY,,140.76667327880858,155.58421783447267
2022-07-21,XLY,SELL,151.56410217285156,1045,148.17544555664062,151.56410217285156,SELL,3541.1461639404297,140.76667327880858,155.58421783447267
2022-07-22,XLY,BUY,150.6876983642578,1051,150.6876983642578,,BUY,,143.1533134460449,158.22208328247072
2022-07-27,XLY,SELL,150.0548095703125,1051,150.6876983642578,150.0548095703125,SELL,-665.1661224365234,143.1533134460449,158.22208328247072
2022-08-01,XLY,BUY,159.3443603515625,990,159.3443603515625,,BUY,,151.37714233398438,167.31157836914062
2022-08-03,XLY,SELL,162.10983276367188,990,159.3443603515625,162.10983276367188,SELL,2737.8176879882812,151.37714233398438,167.31157836914062
2022-08-04,XLY,BUY,162.77195739746094,986,162.77195739746094,,BUY,,154.63335952758788,170.910555267334
2022-08-10,XLY,SELL,162.61614990234375,986,162.77195739746094,162.61614990234375,SELL,-153.62619018554688,154.63335952758788,170.910555267334
2022-08-11,XLY,BUY,161.7884521484375,991,161.7884521484375,,BUY,,153.69902954101562,169.87787475585938
2022-08-12,XLY,SELL,165.44973754882812,991,161.7884521484375,165.44973754882812,SELL,3628.3338317871094,153.69902954101562,169.87787475585938
2022-08-15,XLY,BUY,166.58905029296875,984,166.58905029296875,,BUY,,158.2595977783203,174.9185028076172
2022-08-25,XLY,SELL,161.64242553710938,984,166.58905029296875,161.64242553710938,SELL,-4867.478759765625,158.2595977783203,174.9185028076172
2022-08-26,XLY,BUY,155.48831176757812,1023,155.48831176757812,,BUY,,147.71389617919922,163.26272735595703
2022-09-01,XLY,SELL,152.81051635742188,1023,155.48831176757812,152.81051635742188,SELL,-2739.3847045898438,147.71389617919922,163.26272735595703
2022-09-02,XLY,BUY,151.40834045410156,1033,151.40834045410156,,BUY,,143.8379234313965,158.97875747680663
2022-09-06,XLY,SELL,151.09669494628906,1033,151.40834045410156,151.09669494628906,SELL,-321.9298095703125,143.8379234313965,158.97875747680663
2022-09-09,XLY,BUY,160.1623077392578,974,160.1623077392578,,BUY,,152.15419235229493,168.1704231262207
2022-09-16,XLY,SELL,153.79400634765625,974,160.1623077392578,153.79400634765625,SELL,-6202.725555419922,152.15419235229493,168.1704231262207
2022-09-20,XLY,BUY,153.3256072998047,977,153.3256072998047,,BUY,,145.65932693481446,160.99188766479492
2022-09-28,XLY,SELL,146.86590576171875,977,153.3256072998047,146.86590576171875,SELL,-6311.128402709961,145.65932693481446,160.99188766479492
2022-09-29,XLY,BUY,141.79177856445312,1012,141.79177856445312,,BUY,,134.70218963623046,148.8813674926758
2022-10-05,XLY,SELL,143.1481475830078,1012,141.79177856445312,143.1481475830078,SELL,1372.6454467773438,134.70218963623046,148.8813674926758
2022-10-06,XLY,BUY,142.13333129882812,1019,142.13333129882812,,BUY,,135.02666473388672,149.23999786376953
2022-10-13,XLY,SELL,137.1177520751953,1019,142.13333129882812,137.1177520751953,SELL,-5110.875228881836,135.02666473388672,149.23999786376953
2022-10-14,XLY,BUY,131.994873046875,1059,131.994873046875,,BUY,,125.39512939453124,138.59461669921876
