ticker,model,feature,importance
V,LinearRegression,total_score,5.166433500121325e-29
VTI,RandomForest,open,0.08347667993170495
VTI,RandomForest,high,0.5191553966360991
VTI,RandomForest,low,0.06766152356900741
VTI,RandomForest,close,0.328795590113872
VTI,RandomForest,volume,0.0009108097493166766
VTI,RandomForest,pe_ratio,0.0
VTI,RandomForest,eps,0.0
VTI,RandomForest,market_cap,0.0
VTI,RandomForest,pb_ratio,0.0
VTI,RandomForest,dividend_yield,0.0
VTI,RandomForest,total_score,0.0
VTI,RandomForest,open,0.08347667993170495
VTI,RandomForest,high,0.5191553966360991
VTI,RandomForest,low,0.06766152356900741
VTI,RandomForest,close,0.328795590113872
VTI,RandomForest,volume,0.0009108097493166766
VTI,RandomForest,pe_ratio,0.0
VTI,RandomForest,eps,0.0
VTI,RandomForest,market_cap,0.0
VTI,RandomForest,pb_ratio,0.0
VTI,RandomForest,dividend_yield,0.0
VTI,RandomForest,total_score,0.0
VTI,GradientBoosting,open,0.02429695081640561
VTI,GradientBoosting,high,0.4622216982463692
VTI,GradientBoosting,low,0.2836456084649055
VTI,GradientBoosting,close,0.22946009159327546
VTI,GradientBoosting,volume,0.000375650879044244
VTI,GradientBoosting,pe_ratio,0.0
VTI,GradientBoosting,eps,0.0
VTI,GradientBoosting,market_cap,0.0
VTI,GradientBoosting,pb_ratio,0.0
VTI,GradientBoosting,dividend_yield,0.0
VTI,GradientBoosting,total_score,0.0
VTI,LinearRegression,open,0.11176983509120951
VTI,LinearRegression,high,0.0015305028236519353
VTI,LinearRegression,low,0.013399147861280153
VTI,LinearRegression,close,0.8733004619473189
VTI,LinearRegression,volume,5.227653934798536e-08
VTI,LinearRegression,pe_ratio,0.0
VTI,LinearRegression,eps,0.0
VTI,LinearRegression,market_cap,0.0
VTI,LinearRegression,pb_ratio,0.0
VTI,LinearRegression,dividend_yield,1.2925531295811658e-29
VTI,LinearRegression,total_score,4.137201053933095e-28
WFC,RandomForest,open,0.040043396372895855
WFC,RandomForest,high,0.04380870323309393
WFC,RandomForest,low,0.2957211425115766
WFC,RandomForest,close,0.6193979112260832
WFC,RandomForest,volume,0.0010288466563504342
WFC,RandomForest,pe_ratio,0.0
WFC,RandomForest,eps,0.0
WFC,RandomForest,market_cap,0.0
WFC,RandomForest,pb_ratio,0.0
WFC,RandomForest,dividend_yield,0.0
WFC,RandomForest,total_score,0.0
WFC,RandomForest,open,0.040043396372895855
WFC,RandomForest,high,0.04380870323309393
WFC,RandomForest,low,0.2957211425115766
WFC,RandomForest,close,0.6193979112260832
WFC,RandomForest,volume,0.0010288466563504342
WFC,RandomForest,pe_ratio,0.0
WFC,RandomForest,eps,0.0
WFC,RandomForest,market_cap,0.0
WFC,RandomForest,pb_ratio,0.0
WFC,RandomForest,dividend_yield,0.0
WFC,RandomForest,total_score,0.0
WFC,GradientBoosting,open,0.04851857324723718
WFC,GradientBoosting,high,0.14171211987717153
WFC,GradientBoosting,low,0.2218430068518517
WFC,GradientBoosting,close,0.5876611442919375
WFC,GradientBoosting,volume,0.0002651557318020642
WFC,GradientBoosting,pe_ratio,0.0
WFC,GradientBoosting,eps,0.0
WFC,GradientBoosting,market_cap,0.0
WFC,GradientBoosting,pb_ratio,0.0
WFC,GradientBoosting,dividend_yield,0.0
WFC,GradientBoosting,total_score,0.0
WFC,LinearRegression,open,0.1210159607995211
WFC,LinearRegression,high,0.011720215943279677
WFC,LinearRegression,low,0.20489666028188552
WFC,LinearRegression,close,0.6623671590942135
WFC,LinearRegression,volume,3.8811001792733435e-09
WFC,LinearRegression,pe_ratio,1.1545904077964145e-28
WFC,LinearRegression,eps,5.772952038982073e-29
WFC,LinearRegression,market_cap,0.0
WFC,LinearRegression,pb_ratio,1.4454758137874437e-29
WFC,LinearRegression,dividend_yield,0.0
WFC,LinearRegression,total_score,2.3195010474966734e-28
WMT,RandomForest,open,0.04528878138031681
WMT,RandomForest,high,0.0881912003450339
WMT,RandomForest,low,0.47551980515695175
WMT,RandomForest,close,0.3905543569737947
WMT,RandomForest,volume,0.00044585614390281063
WMT,RandomForest,pe_ratio,0.0
WMT,RandomForest,eps,0.0
WMT,RandomForest,market_cap,0.0
WMT,RandomForest,pb_ratio,0.0
WMT,RandomForest,dividend_yield,0.0
WMT,RandomForest,total_score,0.0
WMT,RandomForest,open,0.04528878138031681
WMT,RandomForest,high,0.0881912003450339
WMT,RandomForest,low,0.47551980515695175
WMT,RandomForest,close,0.3905543569737947
WMT,RandomForest,volume,0.00044585614390281063
WMT,RandomForest,pe_ratio,0.0
WMT,RandomForest,eps,0.0
WMT,RandomForest,market_cap,0.0
WMT,RandomForest,pb_ratio,0.0
WMT,RandomForest,dividend_yield,0.0
WMT,RandomForest,total_score,0.0
WMT,GradientBoosting,open,0.0388077878557706
WMT,GradientBoosting,high,0.24669258274442266
WMT,GradientBoosting,low,0.4463116318578107
WMT,GradientBoosting,close,0.2680482337781617
WMT,GradientBoosting,volume,0.000139763763834238
WMT,GradientBoosting,pe_ratio,0.0
WMT,GradientBoosting,eps,0.0
WMT,GradientBoosting,market_cap,0.0
WMT,GradientBoosting,pb_ratio,0.0
WMT,GradientBoosting,dividend_yield,0.0
WMT,GradientBoosting,total_score,0.0
WMT,LinearRegression,open,0.1280506507776266
WMT,LinearRegression,high,0.048335805969783416
WMT,LinearRegression,low,0.13683949857276734
WMT,LinearRegression,close,0.6867740421630474
WMT,LinearRegression,volume,2.516775361807994e-09
WMT,LinearRegression,pe_ratio,5.903065546694897e-28
WMT,LinearRegression,eps,3.689415966684311e-29
WMT,LinearRegression,market_cap,0.0
WMT,LinearRegression,pb_ratio,1.478241649960976e-28
WMT,LinearRegression,dividend_yield,1.8502602189412334e-29
WMT,LinearRegression,total_score,5.901702071099925e-28
XLB,RandomForest,open,0.01496067709041761
XLB,RandomForest,high,0.06965159771914588
XLB,RandomForest,low,0.09381241597020316
XLB,RandomForest,close,0.8180899435285993
XLB,RandomForest,volume,0.0034853656916339344
XLB,RandomForest,pe_ratio,0.0
XLB,RandomForest,eps,0.0
XLB,RandomForest,market_cap,0.0
XLB,RandomForest,pb_ratio,0.0
XLB,RandomForest,dividend_yield,0.0
XLB,RandomForest,total_score,0.0
XLB,RandomForest,open,0.01496067709041761
XLB,RandomForest,high,0.06965159771914588
XLB,RandomForest,low,0.09381241597020316
XLB,RandomForest,close,0.8180899435285993
XLB,RandomForest,volume,0.0034853656916339344
XLB,RandomForest,pe_ratio,0.0
XLB,RandomForest,eps,0.0
XLB,RandomForest,market_cap,0.0
XLB,RandomForest,pb_ratio,0.0
XLB,RandomForest,dividend_yield,0.0
XLB,RandomForest,total_score,0.0
XLB,GradientBoosting,open,0.011439612647481048
XLB,GradientBoosting,high,0.08248906866444843
XLB,GradientBoosting,low,0.08473079486225246
XLB,GradientBoosting,close,0.8199316416426868
XLB,GradientBoosting,volume,0.0014088821831312966
XLB,GradientBoosting,pe_ratio,0.0
XLB,GradientBoosting,eps,0.0
XLB,GradientBoosting,market_cap,0.0
XLB,GradientBoosting,pb_ratio,0.0
XLB,GradientBoosting,dividend_yield,0.0
XLB,GradientBoosting,total_score,0.0
XLB,LinearRegression,open,0.02307172950226233
XLB,LinearRegression,high,0.057447941559556875
XLB,LinearRegression,low,0.04819425689408437
XLB,LinearRegression,close,0.8712860691618476
XLB,LinearRegression,volume,2.8822490276768662e-09
XLB,LinearRegression,pe_ratio,0.0
XLB,LinearRegression,eps,0.0
XLB,LinearRegression,market_cap,0.0
XLB,LinearRegression,pb_ratio,4.148490179039416e-29
XLB,LinearRegression,dividend_yield,4.147473604397743e-29
XLB,LinearRegression,total_score,0.0
XLE,RandomForest,open,0.0743092184052811
XLE,RandomForest,high,0.18756198212848332
XLE,RandomForest,low,0.13324470466162
XLE,RandomForest,close,0.6039921949493
XLE,RandomForest,volume,0.0008918998553156353
XLE,RandomForest,pe_ratio,0.0
XLE,RandomForest,eps,0.0
XLE,RandomForest,market_cap,0.0
XLE,RandomForest,pb_ratio,0.0
XLE,RandomForest,dividend_yield,0.0
XLE,RandomForest,total_score,0.0
XLE,RandomForest,open,0.0743092184052811
XLE,RandomForest,high,0.18756198212848332
XLE,RandomForest,low,0.13324470466162
XLE,RandomForest,close,0.6039921949493
XLE,RandomForest,volume,0.0008918998553156353
XLE,RandomForest,pe_ratio,0.0
XLE,RandomForest,eps,0.0
XLE,RandomForest,market_cap,0.0
XLE,RandomForest,pb_ratio,0.0
XLE,RandomForest,dividend_yield,0.0
XLE,RandomForest,total_score,0.0
XLE,GradientBoosting,open,0.1414204003971872
XLE,GradientBoosting,high,0.21017640590836645
XLE,GradientBoosting,low,0.11799076908932389
XLE,GradientBoosting,close,0.5300302070274309
XLE,GradientBoosting,volume,0.000382217577691562
XLE,GradientBoosting,pe_ratio,0.0
XLE,GradientBoosting,eps,0.0
XLE,GradientBoosting,market_cap,0.0
XLE,GradientBoosting,pb_ratio,0.0
XLE,GradientBoosting,dividend_yield,0.0
XLE,GradientBoosting,total_score,0.0
XLE,LinearRegression,open,0.03893318180220442
XLE,LinearRegression,high,0.08895008364724073
XLE,LinearRegression,low,0.051647161047327333
XLE,LinearRegression,close,0.82046957011964
XLE,LinearRegression,volume,3.3835874677888527e-09
XLE,LinearRegression,pe_ratio,4.083710899124396e-30
XLE,LinearRegression,eps,0.0
XLE,LinearRegression,market_cap,0.0
XLE,LinearRegression,pb_ratio,1.0026170622483656e-30
XLE,LinearRegression,dividend_yield,1.031243183117306e-30
XLE,LinearRegression,total_score,0.0
XLF,RandomForest,open,0.05007489272086418
XLF,RandomForest,high,0.10266557889924698
XLF,RandomForest,low,0.146875025183685
XLF,RandomForest,close,0.6993914213003319
XLF,RandomForest,volume,0.0009930818958719413
XLF,RandomForest,pe_ratio,0.0
XLF,RandomForest,eps,0.0
XLF,RandomForest,market_cap,0.0
XLF,RandomForest,pb_ratio,0.0
XLF,RandomForest,dividend_yield,0.0
XLF,RandomForest,total_score,0.0
XLF,RandomForest,open,0.05007489272086418
XLF,RandomForest,high,0.10266557889924698
XLF,RandomForest,low,0.146875025183685
XLF,RandomForest,close,0.6993914213003319
XLF,RandomForest,volume,0.0009930818958719413
XLF,RandomForest,pe_ratio,0.0
XLF,RandomForest,eps,0.0
XLF,RandomForest,market_cap,0.0
XLF,RandomForest,pb_ratio,0.0
XLF,RandomForest,dividend_yield,0.0
XLF,RandomForest,total_score,0.0
XLF,GradientBoosting,open,0.04241715906475289
XLF,GradientBoosting,high,0.0642405418692639
XLF,GradientBoosting,low,0.10943294399266494
XLF,GradientBoosting,close,0.7834525616802277
XLF,GradientBoosting,volume,0.00045679339309050854
XLF,GradientBoosting,pe_ratio,0.0
XLF,GradientBoosting,eps,0.0
XLF,GradientBoosting,market_cap,0.0
XLF,GradientBoosting,pb_ratio,0.0
XLF,GradientBoosting,dividend_yield,0.0
XLF,GradientBoosting,total_score,0.0
XLF,LinearRegression,open,0.09673352572209097
XLF,LinearRegression,high,0.007331187491700576
XLF,LinearRegression,low,0.07984430928005995
XLF,LinearRegression,close,0.8160909763130313
XLF,LinearRegression,volume,1.1931171637931096e-09
XLF,LinearRegression,pe_ratio,2.3326286877064825e-27
XLF,LinearRegression,eps,0.0
XLF,LinearRegression,market_cap,0.0
XLF,LinearRegression,pb_ratio,1.4580452872709493e-28
XLF,LinearRegression,dividend_yield,0.0
XLF,LinearRegression,total_score,2.3345456794499617e-27
XLI,RandomForest,open,0.21656223197879282
XLI,RandomForest,high,0.26371871260289476
XLI,RandomForest,low,0.06366812256271644
XLI,RandomForest,close,0.455271640639779
XLI,RandomForest,volume,0.0007792922158169589
XLI,RandomForest,pe_ratio,0.0
XLI,RandomForest,eps,0.0
XLI,RandomForest,market_cap,0.0
XLI,RandomForest,pb_ratio,0.0
XLI,RandomForest,dividend_yield,0.0
XLI,RandomForest,total_score,0.0
XLI,RandomForest,open,0.21656223197879282
XLI,RandomForest,high,0.26371871260289476
XLI,RandomForest,low,0.06366812256271644
XLI,RandomForest,close,0.455271640639779
XLI,RandomForest,volume,0.0007792922158169589
XLI,RandomForest,pe_ratio,0.0
XLI,RandomForest,eps,0.0
XLI,RandomForest,market_cap,0.0
XLI,RandomForest,pb_ratio,0.0
XLI,RandomForest,dividend_yield,0.0
XLI,RandomForest,total_score,0.0
XLI,GradientBoosting,open,0.23741789241154945
XLI,GradientBoosting,high,0.23172558354456332
XLI,GradientBoosting,low,0.07648067510221469
XLI,GradientBoosting,close,0.4541155264170932
XLI,GradientBoosting,volume,0.00026032252457943935
XLI,GradientBoosting,pe_ratio,0.0
XLI,GradientBoosting,eps,0.0
XLI,GradientBoosting,market_cap,0.0
XLI,GradientBoosting,pb_ratio,0.0
XLI,GradientBoosting,dividend_yield,0.0
XLI,GradientBoosting,total_score,0.0
XLI,LinearRegression,open,0.11218045431502453
XLI,LinearRegression,high,0.05130386987363076
XLI,LinearRegression,low,0.081452348010331
XLI,LinearRegression,close,0.7550633254430531
XLI,LinearRegression,volume,2.3579605633676037e-09
XLI,LinearRegression,pe_ratio,4.213304972852012e-29
XLI,LinearRegression,eps,0.0
XLI,LinearRegression,market_cap,0.0
XLI,LinearRegression,pb_ratio,0.0
XLI,LinearRegression,dividend_yield,2.6357098464216347e-30
XLI,LinearRegression,total_score,8.433560191129786e-29
XLK,RandomForest,open,0.2763165879891011
XLK,RandomForest,high,0.3350872957921955
XLK,RandomForest,low,0.26431845337865817
XLK,RandomForest,close,0.12348562805752186
XLK,RandomForest,volume,0.0007920347825235058
XLK,RandomForest,pe_ratio,0.0
XLK,RandomForest,eps,0.0
XLK,RandomForest,market_cap,0.0
XLK,RandomForest,pb_ratio,0.0
XLK,RandomForest,dividend_yield,0.0
XLK,RandomForest,total_score,0.0
XLK,RandomForest,open,0.2763165879891011
XLK,RandomForest,high,0.3350872957921955
XLK,RandomForest,low,0.26431845337865817
XLK,RandomForest,close,0.12348562805752186
XLK,RandomForest,volume,0.0007920347825235058
XLK,RandomForest,pe_ratio,0.0
XLK,RandomForest,eps,0.0
XLK,RandomForest,market_cap,0.0
XLK,RandomForest,pb_ratio,0.0
XLK,RandomForest,dividend_yield,0.0
XLK,RandomForest,total_score,0.0
XLK,GradientBoosting,open,0.21513935517948332
XLK,GradientBoosting,high,0.43410401479283733
XLK,GradientBoosting,low,0.2008332510547221
XLK,GradientBoosting,close,0.14959778330406323
XLK,GradientBoosting,volume,0.0003255956688940416
XLK,GradientBoosting,pe_ratio,0.0
XLK,GradientBoosting,eps,0.0
XLK,GradientBoosting,market_cap,0.0
XLK,GradientBoosting,pb_ratio,0.0
XLK,GradientBoosting,dividend_yield,0.0
XLK,GradientBoosting,total_score,0.0
XLK,LinearRegression,open,0.07894251599854077
XLK,LinearRegression,high,0.05293438932875285
XLK,LinearRegression,low,0.012064061775653672
XLK,LinearRegression,close,0.8560590230976232
XLK,LinearRegression,volume,9.799429516805963e-09
XLK,LinearRegression,pe_ratio,5.709563940960873e-29
XLK,LinearRegression,eps,0.0
XLK,LinearRegression,market_cap,0.0
XLK,LinearRegression,pb_ratio,3.576265175758384e-30
XLK,LinearRegression,dividend_yield,0.0
XLK,LinearRegression,total_score,5.712118426641206e-29
XLP,RandomForest,open,0.0077222465363616325
XLP,RandomForest,high,0.08583605460213854
XLP,RandomForest,low,0.060016671991306225
XLP,RandomForest,close,0.8440348030049951
XLP,RandomForest,volume,0.002390223865198485
XLP,RandomForest,pe_ratio,0.0
XLP,RandomForest,eps,0.0
XLP,RandomForest,market_cap,0.0
XLP,RandomForest,pb_ratio,0.0
XLP,RandomForest,dividend_yield,0.0
XLP,RandomForest,total_score,0.0
XLP,RandomForest,open,0.0077222465363616325
XLP,RandomForest,high,0.08583605460213854
XLP,RandomForest,low,0.060016671991306225
XLP,RandomForest,close,0.8440348030049951
XLP,RandomForest,volume,0.002390223865198485
XLP,RandomForest,pe_ratio,0.0
XLP,RandomForest,eps,0.0
XLP,RandomForest,market_cap,0.0
XLP,RandomForest,pb_ratio,0.0
XLP,RandomForest,dividend_yield,0.0
XLP,RandomForest,total_score,0.0
XLP,GradientBoosting,open,0.013938515371307306
XLP,GradientBoosting,high,0.08085214437264256
XLP,GradientBoosting,low,0.05676777484249639
XLP,GradientBoosting,close,0.8471483300166884
XLP,GradientBoosting,volume,0.0012932353968653169
XLP,GradientBoosting,pe_ratio,0.0
XLP,GradientBoosting,eps,0.0
XLP,GradientBoosting,market_cap,0.0
XLP,GradientBoosting,pb_ratio,0.0
XLP,GradientBoosting,dividend_yield,0.0
XLP,GradientBoosting,total_score,0.0
XLP,LinearRegression,open,0.06945644362553643
XLP,LinearRegression,high,0.05398446439212416
XLP,LinearRegression,low,0.019644361471625557
XLP,LinearRegression,close,0.8569147293570212
XLP,LinearRegression,volume,1.153692440539046e-09
XLP,LinearRegression,pe_ratio,0.0
XLP,LinearRegression,eps,0.0
XLP,LinearRegression,market_cap,0.0
XLP,LinearRegression,pb_ratio,0.0
XLP,LinearRegression,dividend_yield,0.0
XLP,LinearRegression,total_score,5.510049328889668e-28
XLRE,RandomForest,open,0.002927354654022113
XLRE,RandomForest,high,0.13017626165204924
XLRE,RandomForest,low,0.31382761984602153
XLRE,RandomForest,close,0.5501424237708658
XLRE,RandomForest,volume,0.002926340077041484
XLRE,RandomForest,pe_ratio,0.0
XLRE,RandomForest,eps,0.0
XLRE,RandomForest,market_cap,0.0
XLRE,RandomForest,pb_ratio,0.0
XLRE,RandomForest,dividend_yield,0.0
XLRE,RandomForest,total_score,0.0
XLRE,RandomForest,open,0.002927354654022113
XLRE,RandomForest,high,0.13017626165204924
XLRE,RandomForest,low,0.31382761984602153
XLRE,RandomForest,close,0.5501424237708658
XLRE,RandomForest,volume,0.002926340077041484
XLRE,RandomForest,pe_ratio,0.0
XLRE,RandomForest,eps,0.0
XLRE,RandomForest,market_cap,0.0
XLRE,RandomForest,pb_ratio,0.0
XLRE,RandomForest,dividend_yield,0.0
XLRE,RandomForest,total_score,0.0
XLRE,GradientBoosting,open,0.009633201809376088
XLRE,GradientBoosting,high,0.06633659301287939
XLRE,GradientBoosting,low,0.219468574635247
XLRE,GradientBoosting,close,0.7036169466463824
XLRE,GradientBoosting,volume,0.0009446838961150697
XLRE,GradientBoosting,pe_ratio,0.0
XLRE,GradientBoosting,eps,0.0
XLRE,GradientBoosting,market_cap,0.0
XLRE,GradientBoosting,pb_ratio,0.0
XLRE,GradientBoosting,dividend_yield,0.0
XLRE,GradientBoosting,total_score,0.0
XLRE,LinearRegression,open,0.01526473472861555
XLRE,LinearRegression,high,0.030766858183058046
XLRE,LinearRegression,low,0.078240938389796
XLRE,LinearRegression,close,0.8757274671875138
XLRE,LinearRegression,volume,1.5110165274220863e-09
XLRE,LinearRegression,pe_ratio,0.0
XLRE,LinearRegression,eps,0.0
XLRE,LinearRegression,market_cap,0.0
XLRE,LinearRegression,pb_ratio,0.0
XLRE,LinearRegression,dividend_yield,1.9228719302951975e-30
XLRE,LinearRegression,total_score,1.5315832245317422e-29
XLU,RandomForest,open,0.015247800690587864
XLU,RandomForest,high,0.055485136715119496
XLU,RandomForest,low,0.6004521320944932
XLU,RandomForest,close,0.32728666753624375
XLU,RandomForest,volume,0.0015282629635556826
XLU,RandomForest,pe_ratio,0.0
XLU,RandomForest,eps,0.0
XLU,RandomForest,market_cap,0.0
XLU,RandomForest,pb_ratio,0.0
XLU,RandomForest,dividend_yield,0.0
XLU,RandomForest,total_score,0.0
XLU,RandomForest,open,0.015247800690587864
XLU,RandomForest,high,0.055485136715119496
XLU,RandomForest,low,0.6004521320944932
XLU,RandomForest,close,0.32728666753624375
XLU,RandomForest,volume,0.0015282629635556826
XLU,RandomForest,pe_ratio,0.0
XLU,RandomForest,eps,0.0
XLU,RandomForest,market_cap,0.0
XLU,RandomForest,pb_ratio,0.0
XLU,RandomForest,dividend_yield,0.0
XLU,RandomForest,total_score,0.0
XLU,GradientBoosting,open,0.02480212508776498
XLU,GradientBoosting,high,0.029214125411606656
XLU,GradientBoosting,low,0.28124561351814426
XLU,GradientBoosting,close,0.6642831779391285
XLU,GradientBoosting,volume,0.0004549580433556619
XLU,GradientBoosting,pe_ratio,0.0
XLU,GradientBoosting,eps,0.0
XLU,GradientBoosting,market_cap,0.0
XLU,GradientBoosting,pb_ratio,0.0
XLU,GradientBoosting,dividend_yield,0.0
XLU,GradientBoosting,total_score,0.0
XLU,LinearRegression,open,0.005359154116723074
XLU,LinearRegression,high,0.04502064710252533
XLU,LinearRegression,low,0.01367034449566109
XLU,LinearRegression,close,0.9359498513792601
XLU,LinearRegression,volume,2.9058305058858105e-09
XLU,LinearRegression,pe_ratio,0.0
XLU,LinearRegression,eps,0.0
XLU,LinearRegression,market_cap,0.0
XLU,LinearRegression,pb_ratio,0.0
XLU,LinearRegression,dividend_yield,1.197874532939626e-26
XLU,LinearRegression,total_score,1.920138415464766e-25
XLV,RandomForest,open,0.012528864911349434
XLV,RandomForest,high,0.08894413462261279
XLV,RandomForest,low,0.12380674568843776
XLV,RandomForest,close,0.772697581815624
XLV,RandomForest,volume,0.002022672961975966
XLV,RandomForest,pe_ratio,0.0
XLV,RandomForest,eps,0.0
XLV,RandomForest,market_cap,0.0
XLV,RandomForest,pb_ratio,0.0
XLV,RandomForest,dividend_yield,0.0
XLV,RandomForest,total_score,0.0
XLV,RandomForest,open,0.012528864911349434
XLV,RandomForest,high,0.08894413462261279
XLV,RandomForest,low,0.12380674568843776
XLV,RandomForest,close,0.772697581815624
XLV,RandomForest,volume,0.002022672961975966
XLV,RandomForest,pe_ratio,0.0
XLV,RandomForest,eps,0.0
XLV,RandomForest,market_cap,0.0
XLV,RandomForest,pb_ratio,0.0
XLV,RandomForest,dividend_yield,0.0
XLV,RandomForest,total_score,0.0
XLV,GradientBoosting,open,0.01200107396269864
XLV,GradientBoosting,high,0.05939330276715172
XLV,GradientBoosting,low,0.13827961535198202
XLV,GradientBoosting,close,0.7896396108395844
XLV,GradientBoosting,volume,0.0006863970785831795
XLV,GradientBoosting,pe_ratio,0.0
XLV,GradientBoosting,eps,0.0
XLV,GradientBoosting,market_cap,0.0
XLV,GradientBoosting,pb_ratio,0.0
XLV,GradientBoosting,dividend_yield,0.0
XLV,GradientBoosting,total_score,0.0
XLV,LinearRegression,open,0.046649189399685896
XLV,LinearRegression,high,0.15953518650316262
XLV,LinearRegression,low,0.029854985908295047
XLV,LinearRegression,close,0.763960630015399
XLV,LinearRegression,volume,8.173457391142403e-09
XLV,LinearRegression,pe_ratio,5.672678004827817e-28
XLV,LinearRegression,eps,0.0
XLV,LinearRegression,market_cap,0.0
XLV,LinearRegression,pb_ratio,0.0
XLV,LinearRegression,dividend_yield,3.549434072681181e-29
XLV,LinearRegression,total_score,5.6719374791465585e-28
XLY,RandomForest,open,0.0688902718658182
XLY,RandomForest,high,0.06202701257880413
XLY,RandomForest,low,0.05320021638776385
XLY,RandomForest,close,0.8137094558435414
XLY,RandomForest,volume,0.0021730433240725747
XLY,RandomForest,pe_ratio,0.0
XLY,RandomForest,eps,0.0
XLY,RandomForest,market_cap,0.0
XLY,RandomForest,pb_ratio,0.0
XLY,RandomForest,dividend_yield,0.0
XLY,RandomForest,total_score,0.0
XLY,RandomForest,open,0.0688902718658182
XLY,RandomForest,high,0.06202701257880413
XLY,RandomForest,low,0.05320021638776385
XLY,RandomForest,close,0.8137094558435414
XLY,RandomForest,volume,0.0021730433240725747
XLY,RandomForest,pe_ratio,0.0
XLY,RandomForest,eps,0.0
XLY,RandomForest,market_cap,0.0
XLY,RandomForest,pb_ratio,0.0
XLY,RandomForest,dividend_yield,0.0
XLY,RandomForest,total_score,0.0
XLY,GradientBoosting,open,0.005470752090614432
XLY,GradientBoosting,high,0.14585460651760032
XLY,GradientBoosting,low,0.1021430942104156
XLY,GradientBoosting,close,0.7458790351737706
XLY,GradientBoosting,volume,0.0006525120075989965
XLY,GradientBoosting,pe_ratio,0.0
XLY,GradientBoosting,eps,0.0
XLY,GradientBoosting,market_cap,0.0
XLY,GradientBoosting,pb_ratio,0.0
XLY,GradientBoosting,dividend_yield,0.0
XLY,GradientBoosting,total_score,0.0
XLY,LinearRegression,open,0.0737012649536832
XLY,LinearRegression,high,0.09583667454880251
XLY,LinearRegression,low,0.14871072402093527
XLY,LinearRegression,close,0.6817513329314183
XLY,LinearRegression,volume,3.5451607488660504e-09
XLY,LinearRegression,pe_ratio,0.0
XLY,LinearRegression,eps,0.0
XLY,LinearRegression,market_cap,0.0
XLY,LinearRegression,pb_ratio,2.5608319890561108e-30
XLY,LinearRegression,dividend_yield,1.2808428223269673e-30
XLY,LinearRegression,total_score,4.1017460938973706e-29
XOM,RandomForest,open,0.05821904873287808
XOM,RandomForest,high,0.13048513938158612
XOM,RandomForest,low,0.23559237137405223
XOM,RandomForest,close,0.5750418682757701
XOM,RandomForest,volume,0.0006615722357135927
XOM,RandomForest,pe_ratio,0.0
XOM,RandomForest,eps,0.0
XOM,RandomForest,market_cap,0.0
XOM,RandomForest,pb_ratio,0.0
XOM,RandomForest,dividend_yield,0.0
XOM,RandomForest,total_score,0.0
XOM,RandomForest,open,0.05821904873287808
XOM,RandomForest,high,0.13048513938158612
XOM,RandomForest,low,0.23559237137405223
XOM,RandomForest,close,0.5750418682757701
XOM,RandomForest,volume,0.0006615722357135927
XOM,RandomForest,pe_ratio,0.0
XOM,RandomForest,eps,0.0
XOM,RandomForest,market_cap,0.0
XOM,RandomForest,pb_ratio,0.0
XOM,RandomForest,dividend_yield,0.0
XOM,RandomForest,total_score,0.0
XOM,GradientBoosting,open,0.04381692423398541
XOM,GradientBoosting,high,0.10991218395061957
XOM,GradientBoosting,low,0.29799398801768967
XOM,GradientBoosting,close,0.5480236954703593
XOM,GradientBoosting,volume,0.0002532083273458818
XOM,GradientBoosting,pe_ratio,0.0
XOM,GradientBoosting,eps,0.0
XOM,GradientBoosting,market_cap,0.0
XOM,GradientBoosting,pb_ratio,0.0
XOM,GradientBoosting,dividend_yield,0.0
XOM,GradientBoosting,total_score,0.0
XOM,LinearRegression,open,0.0704038669733817
XOM,LinearRegression,high,0.11206730522997801
XOM,LinearRegression,low,0.0040908451161570745
XOM,LinearRegression,close,0.8134379789621231
XOM,LinearRegression,volume,3.7183601146518564e-09
XOM,LinearRegression,pe_ratio,0.0
XOM,LinearRegression,eps,0.0
XOM,LinearRegression,market_cap,0.0
XOM,LinearRegression,pb_ratio,1.875263404163019e-30
XOM,LinearRegression,dividend_yield,0.0
XOM,LinearRegression,total_score,2.9554679087018433e-29
